EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
3383,58,1,2,2,9,2,3,1,0,4,7,2,59570,4.0,0,14,8,1,7.0,2,1,0,0,4.0,3.0,3.0,1,3
3384,53,0,2,1,9,3,5,1,1,1,3,0,39200,6.0,0,16,8,1,22.0,3,17,15,2,3.0,3.0,4.0,3,3
3385,30,0,2,2,3,4,2,1,1,1,7,0,64340,5.0,0,14,8,1,10.0,3,8,7,7,3.0,3.0,4.0,2,3
3386,38,0,0,2,4,3,1,1,1,2,5,2,100480,1.0,0,23,8,1,6.0,2,5,1,3,3.0,4.0,3.0,3,4
3387,35,0,2,2,1,2,1,1,0,2,0,0,109380,6.0,0,14,8,2,12.0,2,10,0,8,4.0,4.0,3.0,1,3
3389,40,1,0,1,2,4,1,1,1,1,1,2,65450,4.0,0,15,8,0,22.0,2,1,0,0,2.0,2.0,2.0,3,3
3390,47,0,1,1,7,4,1,1,1,3,7,0,69310,1.0,0,11,8,0,20.0,3,19,2,7,3.0,3.0,4.0,3,3
3391,36,0,0,2,28,1,1,1,1,2,6,0,48980,4.0,0,13,8,1,12.0,3,7,0,7,1.0,4.0,3.0,3,3
3392,31,1,0,1,28,4,3,1,1,2,6,2,25930,0.0,0,21,8,0,4.0,2,3,1,2,3.0,1.0,3.0,3,4
3393,33,0,0,2,15,3,4,1,1,4,5,2,194360,1.0,0,19,8,2,10.0,4,10,6,0,4.0,3.0,3.0,3,3
3394,29,1,2,0,3,5,1,1,1,1,7,2,27230,6.0,0,11,8,1,3.0,2,0,0,0,4.0,1.0,3.0,2,3
3395,33,0,2,1,2,2,5,1,1,2,2,2,34790,3.0,0,12,8,0,5.0,3,3,0,2,2.0,4.0,3.0,3,3
3396,45,0,2,1,26,1,3,1,0,3,0,0,27940,3.0,0,19,8,1,8.0,2,5,0,2,4.0,4.0,3.0,3,3
3397,50,0,2,2,10,1,1,1,0,1,4,0,52490,9.0,0,21,8,2,32.0,2,5,1,3,4.0,4.0,2.0,2,4
3398,33,0,1,2,1,3,2,1,1,2,1,1,21760,1.0,0,14,8,1,6.0,2,6,1,2,3.0,2.0,3.0,2,3
3399,41,0,1,2,11,3,4,1,1,1,2,0,168720,2.0,0,15,8,1,21.0,2,18,0,11,1.0,3.0,4.0,3,3
3400,27,0,2,1,20,4,4,1,1,2,4,1,34850,9.0,0,17,8,2,4.0,2,2,2,2,3.0,2.0,3.0,3,3
3401,45,0,0,2,2,3,3,1,0,1,7,1,66440,1.0,0,12,8,0,9.0,3,9,0,8,4.0,1.0,3.0,4,3
3402,47,0,2,2,18,4,3,1,0,2,6,2,55820,1.0,0,16,8,0,9.0,3,9,0,7,4.0,4.0,3.0,3,3
3403,30,1,2,2,2,3,1,1,1,2,0,1,40000,4.0,0,12,8,0,7.0,5,5,0,1,1.0,3.0,3.0,2,3
3404,50,0,2,1,1,3,5,1,0,2,7,1,134960,3.0,0,18,8,1,22.0,3,12,1,5,4.0,3.0,3.0,3,3
3405,38,0,1,1,13,3,5,1,1,1,4,1,32100,0.0,0,17,8,2,3.0,5,2,0,2,3.0,3.0,2.0,2,3
3406,46,0,2,1,28,3,3,1,0,3,1,0,190450,6.0,0,11,8,3,13.0,2,8,0,7,4.0,3.0,3.0,3,3
3407,24,0,2,2,28,3,1,1,0,1,0,0,118490,1.0,0,16,8,1,5.0,3,4,3,2,4.0,3.0,3.0,3,3
3408,35,1,2,2,24,3,3,1,1,3,0,0,20700,1.0,0,13,8,3,5.0,1,4,0,2,3.0,2.0,1.0,2,3
3409,31,0,1,1,5,2,5,1,1,2,7,1,65020,1.0,0,12,8,0,4.0,3,4,0,3,3.0,1.0,3.0,3,3
3410,18,0,0,2,5,4,4,1,1,2,3,2,32300,1.0,0,12,8,1,0.0,3,0,0,0,2.0,4.0,3.0,3,3
3411,54,0,2,2,23,3,3,1,0,1,2,1,136030,8.0,0,13,8,1,22.0,2,10,0,8,3.0,3.0,3.0,3,3
3412,35,0,2,1,6,4,3,1,0,1,4,0,119960,1.0,0,19,8,2,16.0,3,16,10,1,3.0,3.0,2.0,3,3
3413,30,0,2,1,4,3,1,1,0,5,0,1,56050,0.0,0,12,8,1,9.0,0,8,1,7,2.0,1.0,2.0,2,3
3414,20,1,2,1,2,2,1,1,0,2,6,2,63970,1.0,0,17,8,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3
3415,30,1,1,1,8,4,3,1,1,1,7,2,191440,0.0,0,11,8,0,4.0,3,3,1,2,2.0,2.0,3.0,3,3
3416,26,0,2,2,1,3,2,1,0,2,6,1,175840,1.0,0,20,8,0,8.0,2,8,1,3,4.0,4.0,3.0,3,4
3417,22,0,2,1,8,3,4,1,1,2,8,1,49070,1.0,0,21,8,1,4.0,2,4,1,1,2.0,1.0,2.0,3,4
3418,48,0,2,0,2,4,3,1,1,2,7,2,45540,2.0,0,11,8,2,19.0,3,2,2,2,1.0,3.0,3.0,3,3
3419,48,0,2,2,3,3,3,1,1,1,5,2,54150,7.0,0,11,8,1,27.0,1,15,4,8,3.0,3.0,3.0,3,3
3420,41,0,2,1,2,3,1,1,1,2,6,2,47410,6.0,0,16,8,0,8.0,3,2,2,1,4.0,3.0,3.0,3,3
3421,39,0,2,2,2,3,1,1,1,3,1,1,21150,1.0,0,18,8,0,21.0,3,21,11,8,4.0,4.0,3.0,4,3
3422,27,0,2,1,3,3,1,1,1,2,1,1,31610,0.0,0,13,8,2,4.0,0,3,2,2,1.0,4.0,3.0,3,3
3423,35,0,2,2,24,3,3,1,1,5,7,0,57450,1.0,0,17,8,3,3.0,4,3,1,2,2.0,4.0,2.0,3,3
3424,42,0,2,1,23,4,4,1,1,1,6,1,23730,6.0,0,14,8,1,21.0,3,1,0,0,4.0,3.0,4.0,4,3
3425,50,0,2,2,27,3,3,1,1,2,7,1,33100,4.0,0,22,8,1,8.0,3,1,0,0,1.0,4.0,3.0,4,4
3426,59,0,2,1,16,4,3,1,0,5,2,2,186650,3.0,0,12,8,0,30.0,3,5,4,3,3.0,4.0,3.0,2,3
3427,37,1,2,2,15,3,2,1,1,2,2,1,44850,5.0,0,11,8,1,15.0,2,1,0,0,1.0,2.0,1.0,4,3
3428,55,0,1,1,26,2,1,1,0,2,7,1,27890,3.0,0,13,8,1,17.0,2,8,6,7,3.0,2.0,3.0,2,3
3429,41,0,0,1,19,1,1,1,1,2,6,0,58280,1.0,0,13,8,0,21.0,0,21,5,10,2.0,3.0,3.0,3,3
3430,38,0,2,1,24,2,4,1,0,1,2,2,23260,8.0,0,14,8,0,19.0,3,1,0,0,2.0,4.0,3.0,4,3
3431,26,1,0,1,21,1,1,1,0,1,4,2,135250,8.0,0,17,8,1,7.0,4,2,2,2,2.0,1.0,3.0,2,3
3432,52,1,2,1,5,4,3,1,0,4,1,1,14200,1.0,0,13,8,1,33.0,2,32,6,9,1.0,4.0,3.0,4,3
3433,44,0,2,1,16,3,1,1,0,1,0,1,80200,3.0,0,11,8,1,23.0,2,12,11,11,4.0,4.0,3.0,3,3
3434,50,0,0,0,2,2,1,1,1,1,2,1,36880,0.0,0,11,8,0,19.0,3,18,0,13,4.0,3.0,3.0,2,3
3435,36,1,2,2,2,4,5,1,1,4,7,2,54820,1.0,0,18,8,0,18.0,3,17,15,14,3.0,1.0,3.0,3,3
3436,39,0,1,2,11,3,2,1,1,1,7,2,160150,1.0,0,11,8,0,21.0,3,21,2,8,4.0,1.0,3.0,4,3
3437,33,0,0,2,9,2,5,1,1,5,8,2,12000,0.0,0,11,8,1,3.0,3,2,2,2,2.0,4.0,2.0,3,3
3438,45,0,2,1,7,2,4,1,1,1,1,1,56610,3.0,0,12,8,0,26.0,2,9,1,1,4.0,4.0,4.0,2,3
3439,32,0,0,1,15,3,3,1,1,2,3,2,69290,9.0,0,20,8,0,10.0,6,8,7,7,4.0,3.0,3.0,1,4
3440,34,0,2,2,6,4,2,1,1,2,5,0,96130,0.0,0,12,8,1,16.0,5,15,0,9,2.0,4.0,2.0,2,3
3441,59,0,2,1,5,3,1,1,1,2,6,1,56740,3.0,0,12,8,0,14.0,6,6,0,4,2.0,4.0,1.0,3,3
3442,45,0,2,1,16,1,3,1,1,2,7,2,54840,1.0,0,20,8,3,6.0,6,6,0,4,2.0,2.0,3.0,3,4
3443,53,0,1,2,8,2,3,1,1,2,6,1,120610,2.0,0,20,8,1,30.0,2,15,6,12,3.0,2.0,3.0,4,4
3444,36,1,2,1,7,2,1,1,0,1,6,0,56600,7.0,0,12,8,0,9.0,3,1,0,0,1.0,3.0,2.0,3,3
3445,26,1,1,2,2,3,1,1,1,2,6,1,48210,6.0,0,14,8,2,6.0,2,3,1,2,1.0,1.0,3.0,3,3
3446,34,0,2,1,2,2,1,1,1,1,8,1,64100,1.0,0,13,8,1,1.0,5,1,0,0,3.0,3.0,3.0,2,3
3447,28,0,2,1,10,3,4,1,1,2,8,1,52100,1.0,0,15,8,0,1.0,1,1,0,0,4.0,2.0,3.0,4,3
3448,38,0,1,2,9,4,3,1,1,2,6,1,26950,3.0,0,14,8,1,8.0,4,2,2,2,3.0,3.0,3.0,1,3
3449,50,0,2,1,5,4,1,1,1,1,7,1,118780,2.0,0,13,8,1,29.0,2,8,7,7,2.0,3.0,2.0,3,3
3450,37,0,2,1,1,3,1,1,1,1,2,2,170680,3.0,0,23,8,0,8.0,6,4,0,1,4.0,2.0,2.0,3,4
3451,40,0,2,0,2,3,3,1,1,5,7,1,24550,1.0,0,15,8,1,8.0,2,7,7,5,3.0,1.0,2.0,3,3
3452,26,0,1,1,3,3,3,1,1,2,2,0,139640,1.0,0,11,8,2,5.0,1,5,1,3,1.0,3.0,3.0,2,3
3453,46,0,2,1,2,1,3,1,0,3,6,0,49410,9.0,0,13,8,2,23.0,2,2,2,2,4.0,4.0,3.0,2,3
3454,54,0,2,1,5,3,3,1,0,2,4,1,24780,6.0,0,11,8,0,13.0,0,9,7,0,3.0,3.0,3.0,3,3
3455,56,0,1,1,1,2,1,1,0,2,4,1,52280,2.0,0,11,8,0,18.0,4,5,0,3,1.0,3.0,3.0,3,3
3456,36,0,2,1,4,2,1,1,0,2,1,2,44780,0.0,0,18,8,1,15.0,3,14,7,8,4.0,4.0,2.0,3,3
3457,55,0,0,1,2,3,3,1,0,2,3,2,75470,7.0,0,16,8,0,31.0,2,9,6,2,3.0,1.0,4.0,2,3
3458,43,0,2,2,25,2,1,1,1,3,6,0,50550,5.0,0,22,8,0,18.0,2,1,0,0,3.0,4.0,3.0,2,4
3459,20,1,1,2,8,3,2,1,1,3,7,2,34640,1.0,0,20,8,0,2.0,3,2,0,2,4.0,4.0,3.0,2,4
3460,21,1,2,1,1,4,1,1,1,1,3,2,57750,1.0,0,18,8,0,1.0,2,1,1,0,3.0,1.0,2.0,3,3
3461,46,0,2,2,12,3,2,1,0,3,0,0,89430,8.0,0,12,8,1,19.0,6,16,1,7,4.0,1.0,3.0,3,3
3462,51,1,2,2,23,3,3,1,0,2,6,1,192720,9.0,0,20,8,0,18.0,2,10,2,7,1.0,3.0,4.0,3,4
3463,28,1,0,1,19,4,1,1,0,4,2,2,52380,1.0,0,17,8,1,10.0,4,10,1,9,2.0,1.0,2.0,2,3
3464,26,0,2,1,5,4,3,1,0,2,7,1,46820,1.0,0,11,8,1,6.0,3,5,1,3,1.0,1.0,3.0,1,3
3465,30,0,2,1,8,3,3,1,0,1,7,1,183000,0.0,0,14,8,0,7.0,6,6,0,2,3.0,1.0,2.0,3,3
3466,41,0,2,2,1,4,1,1,0,1,5,1,52570,1.0,0,14,8,0,10.0,2,10,0,8,2.0,3.0,3.0,4,3
3467,38,0,2,1,5,3,5,1,1,1,7,1,63490,0.0,0,11,8,0,20.0,3,19,1,9,3.0,3.0,2.0,3,3
3468,40,0,2,2,1,4,2,1,1,1,7,1,48690,4.0,0,12,8,0,14.0,2,11,11,1,1.0,4.0,3.0,3,3
3469,27,0,0,2,11,3,5,1,0,2,2,1,99850,1.0,0,14,8,1,3.0,3,3,1,2,1.0,3.0,3.0,2,3
3470,55,0,1,1,23,5,1,1,1,3,2,1,36970,3.0,0,13,8,1,23.0,1,3,1,2,4.0,2.0,3.0,3,3
3471,28,0,2,1,1,3,1,1,1,2,0,2,74570,3.0,0,11,8,2,10.0,1,8,1,7,3.0,3.0,4.0,4,3
3472,44,1,2,1,18,4,1,1,0,2,7,1,21190,9.0,0,15,8,0,24.0,3,20,3,6,2.0,1.0,3.0,3,3
3473,33,0,2,2,23,4,2,1,0,4,7,0,39830,4.0,0,12,8,0,9.0,3,3,1,2,4.0,4.0,3.0,3,3
3474,35,1,2,2,7,4,1,1,1,3,8,2,61180,0.0,0,21,8,1,9.0,3,8,4,7,4.0,1.0,3.0,2,4
3475,33,1,1,1,1,2,1,1,0,1,7,2,62140,1.0,0,19,8,2,14.0,3,13,3,8,1.0,3.0,3.0,3,3
3476,28,0,2,0,1,1,0,1,1,2,6,0,63470,1.0,0,15,8,1,4.0,2,4,2,2,1.0,3.0,2.0,3,3
3477,34,0,1,2,29,4,2,1,1,1,6,2,115100,0.0,0,14,8,1,7.0,5,6,0,4,1.0,4.0,2.0,3,3
3478,37,0,2,1,7,4,1,1,1,4,7,0,71430,2.0,0,21,8,0,8.0,6,1,0,0,4.0,4.0,3.0,2,4
3479,25,1,2,0,25,4,0,1,0,2,6,1,82680,1.0,0,12,8,0,7.0,3,7,5,6,4.0,4.0,4.0,2,3
3480,26,1,2,2,8,2,2,1,1,2,7,0,80950,1.0,0,15,8,0,1.0,3,1,0,0,1.0,3.0,2.0,4,3
3481,33,1,2,1,8,2,1,1,1,4,4,2,29040,4.0,0,13,8,0,5.0,2,2,2,2,1.0,2.0,3.0,3,3
3482,42,0,2,1,11,1,1,1,1,4,6,1,60320,0.0,0,14,8,0,23.0,2,22,13,7,4.0,1.0,3.0,2,3
3483,28,1,1,1,7,3,1,1,1,2,3,0,29760,1.0,0,14,8,0,1.0,3,1,0,0,1.0,2.0,3.0,3,3
3484,50,1,1,1,1,4,3,1,1,2,6,2,159920,3.0,0,14,8,0,5.0,3,0,0,0,4.0,3.0,3.0,3,3
3485,33,0,1,2,9,3,3,1,0,2,6,1,46490,0.0,0,12,8,0,4.0,2,3,0,2,4.0,2.0,3.0,2,3
3486,34,0,0,2,1,1,2,1,0,2,5,1,26960,3.0,0,23,8,0,6.0,3,0,0,0,3.0,4.0,3.0,3,4
3487,48,0,0,2,2,1,1,1,1,2,7,2,23700,2.0,0,11,8,0,27.0,3,5,2,1,1.0,4.0,2.0,3,3
3488,45,0,0,1,1,3,3,1,0,2,1,1,125040,1.0,0,12,8,1,15.0,2,15,4,12,2.0,3.0,3.0,3,3
3489,52,0,2,2,1,3,1,1,1,1,7,2,59740,7.0,0,18,8,1,18.0,6,8,4,0,2.0,2.0,3.0,3,3
3490,38,0,2,1,6,2,3,1,1,1,6,0,47360,0.0,0,11,8,1,9.0,3,8,2,7,3.0,3.0,3.0,2,3
3491,29,0,2,1,8,3,3,1,0,4,6,0,52960,4.0,0,14,8,0,11.0,3,7,1,7,3.0,4.0,3.0,4,3
3492,28,0,2,0,1,3,0,1,0,4,2,0,67810,0.0,0,15,8,1,10.0,2,9,1,7,4.0,2.0,2.0,3,3
3493,46,0,2,1,6,4,3,1,1,3,7,1,21740,3.0,0,11,8,1,23.0,3,12,4,9,1.0,3.0,3.0,3,3
3494,38,0,2,1,7,4,3,1,1,1,7,2,66530,7.0,0,20,8,1,10.0,2,1,0,0,4.0,2.0,3.0,3,4
3495,43,0,1,1,5,3,3,1,0,2,2,1,96990,8.0,0,19,8,1,18.0,3,8,0,1,3.0,1.0,3.0,3,3
3496,39,1,1,2,1,3,2,1,1,2,0,0,67550,7.0,0,14,8,1,21.0,2,18,11,5,1.0,4.0,3.0,3,3
3497,40,0,2,1,1,1,1,1,1,1,0,2,22130,1.0,0,17,8,0,21.0,4,20,4,9,3.0,3.0,4.0,3,3
3498,21,0,2,1,1,4,1,1,0,1,6,2,26100,1.0,0,11,8,1,2.0,3,2,2,2,4.0,2.0,4.0,2,3
3499,39,0,0,1,6,3,1,1,1,1,2,2,28510,9.0,0,15,8,0,9.0,2,5,0,3,3.0,2.0,2.0,3,3
3500,36,0,0,1,1,3,3,1,1,3,8,2,34520,2.0,0,13,8,3,18.0,4,11,0,9,1.0,4.0,3.0,4,3
3501,31,0,1,1,7,3,1,1,1,1,7,1,52580,0.0,0,14,8,3,3.0,5,2,2,2,3.0,4.0,3.0,3,3
3502,28,0,2,2,2,4,2,1,1,1,7,1,93550,0.0,0,11,8,0,6.0,4,5,0,4,1.0,2.0,1.0,3,3
3503,35,0,1,1,9,2,4,1,0,1,4,0,104960,1.0,0,13,8,1,5.0,2,5,0,2,4.0,4.0,3.0,3,3
3504,49,0,2,2,2,2,3,1,0,1,7,1,63800,6.0,0,23,8,1,22.0,1,9,2,3,4.0,2.0,3.0,2,4
3505,34,0,1,2,9,1,5,1,1,2,7,2,26570,2.0,0,13,8,1,5.0,3,3,0,2,4.0,3.0,2.0,2,3
3506,29,0,1,1,1,4,3,1,1,3,6,0,27160,0.0,0,18,8,0,8.0,2,7,1,1,4.0,2.0,2.0,1,3
3507,42,0,2,2,21,2,1,1,0,1,0,2,22010,4.0,0,12,8,1,16.0,3,1,0,0,2.0,4.0,3.0,4,3
3508,29,0,2,2,4,2,4,1,0,2,0,1,65400,1.0,0,22,8,0,10.0,2,10,1,2,2.0,4.0,2.0,1,4
3509,38,0,2,1,1,3,3,1,0,1,1,1,38160,1.0,0,13,8,2,7.0,2,7,5,0,3.0,3.0,4.0,2,3
3510,28,0,1,2,6,4,1,1,1,1,3,0,52530,1.0,0,15,8,0,3.0,2,3,0,2,3.0,3.0,3.0,3,3
3511,18,1,0,1,2,4,3,1,1,3,2,2,109650,1.0,0,18,8,0,0.0,5,0,0,0,3.0,3.0,3.0,4,3
3512,33,1,2,1,3,2,1,1,1,1,7,2,49360,0.0,0,14,8,0,6.0,2,5,0,3,1.0,1.0,3.0,2,3
3513,41,0,2,1,4,2,3,1,1,2,6,1,25430,3.0,0,12,8,0,6.0,3,1,0,0,2.0,4.0,3.0,3,3
3514,31,1,1,2,10,3,5,1,0,1,5,1,53040,1.0,0,17,8,0,2.0,3,2,2,2,3.0,3.0,2.0,4,3
3515,37,0,2,1,23,3,1,1,1,3,4,0,166590,7.0,0,16,8,1,9.0,2,6,1,3,3.0,4.0,3.0,3,3
3516,27,0,2,1,6,2,3,1,0,1,0,1,42600,1.0,0,11,8,2,4.0,2,4,2,2,4.0,3.0,3.0,3,3
3517,34,0,2,2,1,1,2,1,0,2,2,1,24760,1.0,0,19,8,0,6.0,2,6,1,3,2.0,3.0,2.0,3,3
3518,35,0,2,1,6,3,1,1,0,3,2,2,31020,1.0,0,13,8,1,6.0,3,5,1,4,3.0,3.0,1.0,2,3
3519,29,1,2,1,6,3,1,1,1,1,7,1,22440,1.0,0,12,8,3,11.0,5,11,3,10,4.0,1.0,1.0,1,3
3520,40,0,1,1,2,4,3,1,1,4,1,2,75960,9.0,0,11,8,0,20.0,0,18,2,13,2.0,3.0,2.0,1,3
3521,42,1,1,2,2,4,1,1,1,1,2,2,22850,0.0,0,16,8,0,22.0,3,21,13,14,3.0,1.0,2.0,1,3
3522,42,0,2,1,1,2,1,1,1,4,2,2,30340,7.0,0,21,8,1,9.0,3,6,1,5,2.0,1.0,4.0,2,4
3523,35,0,2,1,5,3,3,1,1,1,0,1,57150,6.0,0,24,8,2,10.0,0,8,1,7,4.0,3.0,3.0,3,4
3524,24,0,2,2,7,4,1,1,0,1,2,2,25760,8.0,0,17,8,3,6.0,3,4,1,2,4.0,2.0,3.0,3,3
3525,28,1,2,1,15,4,1,1,1,2,7,1,41970,1.0,0,13,8,0,1.0,3,1,0,0,3.0,4.0,2.0,1,3
3526,26,0,2,1,1,4,1,1,1,2,8,1,143360,1.0,0,21,8,1,8.0,3,8,0,7,1.0,4.0,3.0,3,4
3528,40,0,1,1,26,4,1,1,1,2,6,1,194060,3.0,0,20,8,3,16.0,2,1,0,0,3.0,4.0,1.0,3,4
3529,35,0,2,1,18,5,3,1,0,2,6,0,65380,2.0,0,16,8,1,15.0,3,7,6,4,3.0,2.0,4.0,3,3
3530,34,0,1,1,6,2,1,1,1,1,5,2,43060,0.0,0,11,8,0,14.0,2,13,4,9,4.0,1.0,3.0,3,3
3531,35,0,1,1,3,3,3,1,0,2,2,1,22580,1.0,0,11,8,1,2.0,2,2,2,2,4.0,4.0,4.0,3,3
3532,43,1,2,2,5,3,2,1,0,3,6,2,45220,8.0,0,15,8,1,7.0,3,4,1,3,1.0,3.0,2.0,3,3
3533,32,0,0,1,11,2,4,1,0,2,6,0,44870,1.0,0,11,8,0,1.0,5,1,0,0,3.0,1.0,3.0,2,3
3536,19,0,2,1,23,4,1,1,1,2,2,2,191970,1.0,0,12,8,0,1.0,2,1,0,0,3.0,1.0,3.0,3,3
3537,45,0,2,1,22,3,1,1,0,2,8,1,132120,4.0,0,13,8,0,7.0,4,3,0,2,1.0,3.0,2.0,3,3
3538,37,0,2,1,14,4,1,1,1,3,6,1,65770,1.0,0,13,8,0,14.0,1,14,3,11,4.0,4.0,2.0,1,3
3539,20,0,2,1,6,3,3,1,1,5,5,2,83920,1.0,0,17,8,0,2.0,5,2,1,2,1.0,3.0,2.0,3,3
3540,44,1,2,0,6,2,0,1,1,3,7,2,45580,1.0,0,13,8,1,6.0,2,6,0,2,3.0,3.0,3.0,1,3
3541,53,0,2,1,6,4,1,1,1,1,5,0,40310,3.0,0,12,8,1,26.0,3,7,4,7,4.0,3.0,3.0,2,3
3542,29,0,2,1,23,3,3,1,1,1,7,1,79690,0.0,0,14,8,0,6.0,3,5,1,3,2.0,4.0,2.0,3,3
3543,22,1,1,1,22,4,3,1,1,1,8,1,26540,0.0,0,24,8,0,1.0,5,0,0,0,3.0,4.0,3.0,2,4
3544,46,0,2,1,2,3,1,1,1,2,6,1,165550,8.0,0,14,8,2,28.0,4,26,15,9,3.0,1.0,3.0,3,3
3545,44,0,0,1,20,3,1,1,1,1,8,2,45560,2.0,0,13,8,0,6.0,4,0,0,0,4.0,3.0,3.0,3,3
3546,33,0,2,1,28,4,1,1,0,1,3,1,60910,1.0,0,15,8,0,5.0,6,5,1,4,2.0,3.0,3.0,1,3
3547,41,1,0,1,12,3,1,1,1,2,8,0,195660,6.0,0,16,8,0,5.0,2,1,0,0,1.0,1.0,1.0,4,3
3548,30,0,2,2,20,3,2,1,1,3,7,0,48100,8.0,0,18,8,0,8.0,3,4,0,3,3.0,1.0,3.0,2,3
3549,40,0,1,2,9,3,3,1,1,1,4,1,45230,5.0,0,16,8,1,5.0,5,0,0,0,2.0,2.0,3.0,4,3
3550,50,0,1,1,25,4,1,1,0,2,0,1,32020,2.0,0,24,8,1,32.0,2,2,2,2,4.0,1.0,3.0,3,4
3551,28,0,2,1,6,3,5,1,1,2,6,1,23510,1.0,0,16,8,0,6.0,4,6,3,3,4.0,1.0,3.0,3,3
3552,46,0,2,1,8,4,4,1,1,3,3,1,17020,5.0,0,21,8,0,25.0,2,4,0,3,4.0,2.0,3.0,3,4
3553,35,0,2,2,4,4,2,1,1,1,2,1,180410,3.0,0,20,8,1,15.0,3,7,1,7,3.0,1.0,3.0,2,4
3554,24,1,2,0,28,4,0,1,1,3,4,1,28860,1.0,0,19,8,1,1.0,5,1,0,0,4.0,2.0,1.0,3,3
3555,33,0,1,1,9,2,3,1,0,1,7,1,20970,1.0,0,14,8,2,10.0,5,10,0,1,2.0,3.0,2.0,2,3
3556,36,0,2,1,9,2,3,1,1,2,7,0,119350,1.0,0,11,8,3,7.0,6,7,1,7,3.0,3.0,3.0,4,3
3557,30,0,2,2,29,3,2,1,1,1,7,0,25460,1.0,0,14,8,1,10.0,2,10,8,9,3.0,3.0,2.0,3,3
3558,44,0,2,1,3,4,3,1,1,2,6,2,25640,1.0,0,12,8,3,20.0,3,20,13,17,4.0,4.0,3.0,1,3
3559,20,0,2,1,18,4,3,1,1,1,1,2,84120,1.0,0,13,8,0,2.0,2,2,2,2,3.0,4.0,3.0,2,3
3560,46,0,2,2,9,1,3,1,0,1,7,0,141180,2.0,0,22,8,0,12.0,3,6,1,4,4.0,4.0,2.0,3,4
3561,42,0,0,1,5,4,3,1,1,5,7,1,170460,7.0,0,11,8,0,10.0,3,4,0,3,4.0,1.0,4.0,2,3
3562,60,0,2,2,2,2,1,1,1,2,7,0,25640,0.0,0,14,8,1,12.0,3,11,1,9,2.0,4.0,3.0,3,3
3563,32,0,1,2,10,3,1,1,0,1,7,1,102660,1.0,0,11,8,0,2.0,3,2,2,2,3.0,2.0,3.0,3,3
3564,32,0,1,1,9,3,1,1,0,2,6,2,50700,4.0,0,12,8,1,10.0,6,8,0,7,4.0,3.0,3.0,3,3
3565,36,0,2,2,3,2,2,1,1,4,0,0,178610,2.0,0,18,8,0,17.0,2,7,7,7,3.0,1.0,3.0,2,3
3566,33,0,2,2,26,2,2,1,1,1,6,1,42300,0.0,0,12,8,0,15.0,0,14,4,10,1.0,4.0,3.0,3,3
3567,40,0,2,1,1,3,3,1,0,2,6,0,37800,7.0,0,12,8,0,7.0,2,5,1,3,2.0,2.0,4.0,1,3
3568,25,0,2,1,6,2,3,1,0,1,2,2,27680,0.0,0,22,8,1,5.0,0,4,1,1,3.0,4.0,3.0,3,4
3569,30,0,2,2,9,3,2,1,0,1,6,1,90710,0.0,0,19,8,1,12.0,2,11,5,7,4.0,2.0,3.0,2,3
3570,42,0,1,0,8,2,3,1,1,1,7,1,106480,3.0,0,13,8,1,20.0,1,1,0,0,1.0,1.0,3.0,3,3
3571,35,0,0,1,1,1,1,1,1,2,7,1,136100,4.0,0,22,8,2,16.0,4,13,4,12,3.0,4.0,2.0,2,4
3572,27,0,2,1,7,3,1,1,1,3,4,1,34080,1.0,0,24,8,0,9.0,2,9,6,8,1.0,1.0,2.0,3,4
3573,54,0,1,1,9,2,3,1,1,2,8,0,29830,7.0,0,14,8,1,33.0,2,5,1,4,4.0,3.0,1.0,2,3
3574,44,0,2,0,4,4,1,1,1,5,2,1,76320,1.0,0,21,8,0,10.0,3,10,7,7,1.0,4.0,3.0,3,4
3575,19,1,0,2,2,2,4,1,1,3,0,2,98240,1.0,0,18,8,0,1.0,2,1,0,0,1.0,2.0,4.0,3,3
3576,29,0,2,1,19,4,1,1,1,1,4,0,99500,1.0,0,20,8,0,3.0,3,3,1,2,1.0,4.0,3.0,3,4
3577,54,0,2,1,9,4,1,1,1,2,7,1,20930,3.0,0,19,8,0,36.0,2,10,0,9,4.0,4.0,3.0,3,3
3578,31,0,2,1,21,3,1,1,1,2,2,1,99800,1.0,0,12,8,0,6.0,1,6,0,1,3.0,1.0,2.0,3,3
3579,31,0,2,2,24,1,2,1,0,1,7,2,38940,1.0,0,12,8,0,10.0,3,10,1,8,3.0,1.0,3.0,4,3
3580,59,0,2,1,3,4,5,1,1,1,6,2,40510,5.0,0,16,8,3,13.0,3,6,0,5,3.0,4.0,3.0,3,3
3581,43,0,2,1,11,2,1,1,1,3,2,1,168350,3.0,0,17,8,1,25.0,3,8,0,7,3.0,4.0,3.0,3,3
3582,49,0,2,2,14,4,1,1,1,2,6,1,62300,2.0,0,14,8,0,23.0,2,1,0,0,1.0,3.0,4.0,2,3
